id, type, servertime, deviceid, positionid, geofenceid, attributes, maintenanceid
103	alarm	2019-08-13 03:05:45.896	1	421	\N	{"alarm":"hardAcceleration"}	\N
104	alarm	2019-08-13 03:05:47.751	1	422	\N	{"alarm":"hardCornering"}	\N
105	alarm	2019-08-13 03:05:49.627	1	423	\N	{"alarm":"hardCornering"}	\N
106	alarm	2019-08-13 03:05:52.357	1	424	\N	{"alarm":"hardCornering"}	\N
107	alarm	2019-08-13 03:05:54.29	1	425	\N	{"alarm":"hardCornering"}	\N
108	alarm	2019-08-13 03:05:56.15	1	426	\N	{"alarm":"hardCornering"}	\N
109	alarm	2019-08-13 03:05:58.028	1	427	\N	{"alarm":"hardCornering"}	\N
110	alarm	2019-08-13 03:05:59.912	1	428	\N	{"alarm":"hardCornering"}	\N
111	alarm	2019-08-13 03:06:07.968	1	431	\N	{"alarm":"hardCornering"}	\N
112	alarm	2019-08-13 03:06:09.707	1	432	\N	{"alarm":"hardCornering"}	\N
113	alarm	2019-08-13 03:06:12.369	1	433	\N	{"alarm":"hardCornering"}	\N
114	alarm	2019-08-13 03:06:14.371	1	434	\N	{"alarm":"hardCornering"}	\N
115	alarm	2019-08-13 03:06:16.25	1	435	\N	{"alarm":"hardCornering"}	\N
116	alarm	2019-08-13 03:06:18.392	1	436	\N	{"alarm":"hardCornering"}	\N
117	alarm	2019-08-13 03:06:21.032	1	437	\N	{"alarm":"hardCornering"}	\N
118	alarm	2019-08-13 03:06:31.297	1	442	\N	{"alarm":"hardCornering"}	\N
119	alarm	2019-08-13 03:06:33.23	1	443	\N	{"alarm":"hardCornering"}	\N
120	alarm	2019-08-13 03:06:47.177	1	450	\N	{"alarm":"hardCornering"}	\N
121	alarm	2019-08-13 03:06:52.73	1	453	\N	{"alarm":"hardCornering"}	\N
122	alarm	2019-08-13 03:06:54.691	1	454	\N	{"alarm":"hardCornering"}	\N
123	alarm	2019-08-13 03:06:56.557	1	455	\N	{"alarm":"hardCornering"}	\N
124	alarm	2019-08-13 03:06:58.413	1	456	\N	{"alarm":"hardCornering"}	\N
125	alarm	2019-08-13 03:07:00.25	1	457	\N	{"alarm":"hardCornering"}	\N
126	alarm	2019-08-13 03:07:02.171	1	458	\N	{"alarm":"hardCornering"}	\N
127	alarm	2019-08-13 03:07:04.772	1	459	\N	{"alarm":"hardCornering"}	\N
128	alarm	2019-08-13 03:07:14.272	1	464	\N	{"alarm":"hardCornering"}	\N
129	alarm	2019-08-13 03:07:16.129	1	465	\N	{"alarm":"hardCornering"}	\N
130	alarm	2019-08-13 03:07:21.77	1	468	\N	{"alarm":"hardCornering"}	\N
131	alarm	2019-08-13 03:07:24.428	1	469	\N	{"alarm":"hardCornering"}	\N
132	alarm	2019-08-13 03:07:26.629	1	470	\N	{"alarm":"hardCornering"}	\N
133	alarm	2019-08-13 03:07:28.489	1	471	\N	{"alarm":"hardCornering"}	\N
134	alarm	2019-08-13 03:07:30.37	1	472	\N	{"alarm":"hardCornering"}	\N
135	alarm	2019-08-13 03:07:32.253	1	473	\N	{"alarm":"hardCornering"}	\N
136	alarm	2019-08-13 03:07:34.893	1	474	\N	{"alarm":"hardCornering"}	\N
137	alarm	2019-08-13 03:07:36.909	1	475	\N	{"alarm":"hardCornering"}	\N
138	alarm	2019-08-13 03:07:39.591	1	476	\N	{"alarm":"hardCornering"}	\N
139	alarm	2019-08-13 03:07:41.631	1	477	\N	{"alarm":"hardCornering"}	\N
140	alarm	2019-08-13 03:07:43.652	1	478	\N	{"alarm":"hardCornering"}	\N
141	alarm	2019-08-13 03:07:45.516	1	479	\N	{"alarm":"hardCornering"}	\N
142	alarm	2019-08-13 03:07:47.35	1	480	\N	{"alarm":"hardCornering"}	\N
143	alarm	2019-08-13 03:07:49.251	1	481	\N	{"alarm":"hardCornering"}	\N
144	alarm	2019-08-13 03:07:58.532	1	485	\N	{"alarm":"hardAcceleration"}	\N
145	alarm	2019-08-13 03:08:00.392	1	486	\N	{"alarm":"hardCornering"}	\N
146	alarm	2019-08-13 03:08:06.711	1	487	\N	{"alarm":"hardCornering"}	\N
147	alarm	2019-08-13 03:08:09.43	1	488	\N	{"alarm":"hardCornering"}	\N
148	alarm	2019-08-13 03:08:13.21	1	490	\N	{"alarm":"hardCornering"}	\N
149	alarm	2019-08-13 03:08:15.13	1	491	\N	{"alarm":"hardCornering"}	\N
150	alarm	2019-08-13 03:08:17.849	1	492	\N	{"alarm":"hardCornering"}	\N
151	deviceOffline	2019-08-13 03:08:24.004	1	\N	\N	{}	\N
152	deviceOnline	2019-08-13 03:58:15.892	1	\N	\N	{}	\N
153	alarm	2019-08-13 03:58:22.006	1	496	\N	{"alarm":"hardCornering"}	\N
154	alarm	2019-08-13 03:58:23.865	1	497	\N	{"alarm":"hardCornering"}	\N
155	alarm	2019-08-13 03:58:25.749	1	498	\N	{"alarm":"hardCornering"}	\N
156	alarm	2019-08-13 03:58:27.644	1	499	\N	{"alarm":"hardCornering"}	\N
157	alarm	2019-08-13 03:58:29.522	1	500	\N	{"alarm":"hardCornering"}	\N
158	alarm	2019-08-13 03:58:31.385	1	501	\N	{"alarm":"hardCornering"}	\N
159	alarm	2019-08-13 03:58:44.425	1	508	\N	{"alarm":"hardCornering"}	\N
160	alarm	2019-08-13 03:58:46.264	1	509	\N	{"alarm":"hardCornering"}	\N
161	alarm	2019-08-13 03:58:48.183	1	510	\N	{"alarm":"hardCornering"}	\N
162	alarm	2019-08-13 03:58:50.042	1	511	\N	{"alarm":"hardCornering"}	\N
163	alarm	2019-08-13 03:58:51.944	1	512	\N	{"alarm":"hardCornering"}	\N
164	alarm	2019-08-13 03:58:53.785	1	513	\N	{"alarm":"hardCornering"}	\N
165	alarm	2019-08-13 03:58:55.684	1	514	\N	{"alarm":"hardCornering"}	\N
166	alarm	2019-08-13 03:58:57.507	1	515	\N	{"alarm":"hardCornering"}	\N
167	alarm	2019-08-13 03:58:59.383	1	516	\N	{"alarm":"hardCornering"}	\N
168	alarm	2019-08-13 03:59:01.243	1	517	\N	{"alarm":"hardCornering"}	\N
169	alarm	2019-08-13 03:59:03.106	1	518	\N	{"alarm":"hardCornering"}	\N
170	alarm	2019-08-13 03:59:04.945	1	519	\N	{"alarm":"hardCornering"}	\N
171	alarm	2019-08-13 03:59:06.843	1	520	\N	{"alarm":"hardCornering"}	\N
172	alarm	2019-08-13 03:59:08.763	1	521	\N	{"alarm":"hardCornering"}	\N
173	alarm	2019-08-13 03:59:10.621	1	522	\N	{"alarm":"hardCornering"}	\N
174	alarm	2019-08-13 03:59:12.482	1	523	\N	{"alarm":"hardCornering"}	\N
175	alarm	2019-08-13 03:59:14.383	1	524	\N	{"alarm":"hardCornering"}	\N
176	alarm	2019-08-13 03:59:16.229	1	525	\N	{"alarm":"hardCornering"}	\N
177	alarm	2019-08-13 03:59:18.061	1	526	\N	{"alarm":"hardCornering"}	\N
178	alarm	2019-08-13 03:59:19.923	1	527	\N	{"alarm":"hardCornering"}	\N
179	alarm	2019-08-13 03:59:21.824	1	528	\N	{"alarm":"hardCornering"}	\N
180	alarm	2019-08-13 03:59:23.666	1	529	\N	{"alarm":"hardCornering"}	\N
181	alarm	2019-08-13 03:59:31.19	1	533	\N	{"alarm":"hardAcceleration"}	\N
182	alarm	2019-08-13 03:59:33.044	1	534	\N	{"alarm":"hardCornering"}	\N
183	alarm	2019-08-13 03:59:34.904	1	535	\N	{"alarm":"hardCornering"}	\N
184	alarm	2019-08-13 03:59:42.344	1	539	\N	{"alarm":"hardCornering"}	\N
185	alarm	2019-08-13 03:59:44.245	1	540	\N	{"alarm":"hardCornering"}	\N
186	alarm	2019-08-13 04:00:08.583	1	553	\N	{"alarm":"hardCornering"}	\N
187	alarm	2019-08-13 04:00:10.443	1	554	\N	{"alarm":"hardCornering"}	\N
188	alarm	2019-08-13 04:00:12.304	1	555	\N	{"alarm":"hardCornering"}	\N
189	alarm	2019-08-13 04:01:12.123	1	587	\N	{"alarm":"hardAcceleration"}	\N
190	deviceOffline	2019-08-13 04:01:40.822	1	\N	\N	{}	\N
191	deviceOnline	2019-08-13 04:01:57.714	1	\N	\N	{}	\N
192	alarm	2019-08-13 04:02:05.882	1	606	\N	{"alarm":"powerOff"}	\N
193	deviceOffline	2019-08-13 04:04:48.593	1	\N	\N	{}	\N
194	deviceOnline	2019-08-13 04:05:01.432	1	\N	\N	{}	\N
195	deviceOffline	2019-08-13 04:05:06.36	1	\N	\N	{}	\N
196	deviceOnline	2019-08-13 04:05:19.204	1	\N	\N	{}	\N
197	deviceOffline	2019-08-13 04:05:24.423	1	\N	\N	{}	\N
198	deviceOnline	2019-08-13 04:05:37.194	1	\N	\N	{}	\N
199	deviceOffline	2019-08-13 04:05:41.874	1	\N	\N	{}	\N
200	deviceOnline	2019-08-13 04:05:54.917	1	\N	\N	{}	\N
201	deviceOffline	2019-08-13 04:05:59.595	1	\N	\N	{}	\N
202	deviceOnline	2019-08-13 04:06:12.696	1	\N	\N	{}	\N
203	deviceOffline	2019-08-13 04:06:17.334	1	\N	\N	{}	\N
204	deviceOnline	2019-08-13 04:06:30.371	1	\N	\N	{}	\N
205	deviceOffline	2019-08-13 04:06:35.05	1	\N	\N	{}	\N
206	deviceOnline	2019-08-13 04:06:48.103	1	\N	\N	{}	\N
207	deviceOffline	2019-08-13 04:06:52.86	1	\N	\N	{}	\N
208	deviceOnline	2019-08-13 04:07:05.834	1	\N	\N	{}	\N
209	deviceOffline	2019-08-13 04:08:22.727	1	\N	\N	{}	\N
210	deviceOnline	2019-08-13 04:58:15.846	1	\N	\N	{}	\N
211	deviceOffline	2019-08-13 04:58:39.279	1	\N	\N	{}	\N
212	deviceOnline	2019-08-13 04:59:02.93	1	\N	\N	{}	\N
213	deviceOffline	2019-08-13 05:02:02.012	1	\N	\N	{}	\N
214	deviceOnline	2019-08-13 05:58:17.436	1	\N	\N	{}	\N
215	deviceOffline	2019-08-13 05:58:40.709	1	\N	\N	{}	\N
216	deviceOnline	2019-08-13 05:58:59.282	1	\N	\N	{}	\N
217	deviceOffline	2019-08-13 06:02:03.102	1	\N	\N	{}	\N
218	deviceOnline	2019-08-13 06:58:26.499	1	\N	\N	{}	\N
219	deviceOffline	2019-08-13 06:59:00.971	1	\N	\N	{}	\N
220	deviceOnline	2019-08-13 06:59:20.599	1	\N	\N	{}	\N
221	deviceOffline	2019-08-13 07:02:24.44	1	\N	\N	{}	\N
222	deviceOnline	2019-08-13 07:58:20.018	1	\N	\N	{}	\N
223	deviceOffline	2019-08-13 07:58:47.279	1	\N	\N	{}	\N
224	deviceOnline	2019-08-13 07:59:06.148	1	\N	\N	{}	\N
225	deviceOffline	2019-08-13 08:02:10.721	1	\N	\N	{}	\N
226	deviceOnline	2019-08-13 08:59:19.835	1	\N	\N	{}	\N
227	deviceOffline	2019-08-13 09:06:01.925	1	\N	\N	{}	\N
228	deviceOnline	2019-08-13 09:06:20.807	1	\N	\N	{}	\N
229	deviceOffline	2019-08-13 09:09:25.665	1	\N	\N	{}	\N
230	deviceOnline	2019-08-13 10:04:23.837	1	\N	\N	{}	\N
231	deviceOffline	2019-08-13 10:11:20.451	1	\N	\N	{}	\N
232	deviceOnline	2019-08-13 11:04:23.756	1	\N	\N	{}	\N
233	deviceMoving	2019-08-13 11:09:55.258	1	3493	\N	{}	\N
234	deviceStopped	2019-08-13 11:24:55.486	1	3528	\N	{}	\N
235	deviceOffline	2019-08-13 11:25:25.464	1	\N	\N	{}	\N
236	deviceOnline	2019-08-13 12:15:59.308	1	\N	\N	{}	\N
237	deviceMoving	2019-08-13 12:20:03.607	1	3560	\N	{}	\N
238	deviceStopped	2019-08-13 12:31:20.929	1	3581	\N	{}	\N
239	deviceOffline	2019-08-13 12:31:50.22	1	\N	\N	{}	\N
240	deviceOnline	2019-08-13 13:29:58.815	1	\N	\N	{}	\N
241	deviceOffline	2019-08-13 13:36:54.882	1	\N	\N	{}	\N
242	deviceOnline	2019-08-13 14:29:59.399	1	\N	\N	{}	\N
243	deviceOffline	2019-08-13 14:36:55.704	1	\N	\N	{}	\N
244	deviceOnline	2019-08-13 15:30:01.377	1	\N	\N	{}	\N
245	deviceOffline	2019-08-13 15:36:56.297	1	\N	\N	{}	\N
246	deviceOnline	2019-08-13 16:30:01.448	1	\N	\N	{}	\N
247	deviceOffline	2019-08-13 16:36:57.308	1	\N	\N	{}	\N
248	deviceOnline	2019-08-13 16:58:45.64	1	\N	\N	{}	\N
249	alarm	2019-08-13 16:59:29.995	1	3610	\N	{"alarm":"hardAcceleration"}	\N
250	deviceMoving	2019-08-13 17:03:18.048	1	3619	\N	{}	\N
251	deviceStopped	2019-08-13 17:09:11.508	1	3625	\N	{}	\N
252	deviceOffline	2019-08-13 17:09:41.405	1	\N	\N	{}	\N
253	deviceOnline	2019-08-13 17:50:31.351	1	\N	\N	{}	\N
254	alarm	2019-08-13 17:50:36.855	1	3636	\N	{"alarm":"hardAcceleration"}	\N
255	deviceMoving	2019-08-13 17:55:04.742	1	3644	\N	{}	\N
256	deviceStopped	2019-08-13 18:09:39.494	1	3688	\N	{}	\N
257	deviceOffline	2019-08-13 18:10:09.947	1	\N	\N	{}	\N
258	deviceOnline	2019-08-13 19:08:21.204	1	\N	\N	{}	\N
259	deviceOffline	2019-08-13 19:21:08.404	1	\N	\N	{}	\N
260	deviceOnline	2019-08-13 19:53:38.671	1	\N	\N	{}	\N
261	deviceMoving	2019-08-13 19:56:12.328	1	3726	\N	{}	\N
262	ignitionOn	2019-08-13 20:07:47.658	1	3776	\N	{}	\N
263	deviceStopped	2019-08-13 20:14:11.621	1	3778	\N	{}	\N
264	deviceOffline	2019-08-13 20:14:33.951	1	\N	\N	{}	\N
265	deviceOnline	2019-08-13 21:12:43.312	1	\N	\N	{}	\N
266	deviceOffline	2019-08-13 21:19:38.295	1	\N	\N	{}	\N
267	deviceOnline	2019-08-13 22:12:42.536	1	\N	\N	{}	\N
268	deviceOffline	2019-08-13 22:19:39.279	1	\N	\N	{}	\N
269	deviceOnline	2019-08-13 23:12:43.354	1	\N	\N	{}	\N
270	deviceUnknown	2019-08-13 23:24:56.901	1	\N	\N	{}	\N
271	deviceOffline	2019-08-13 23:29:10.186	1	\N	\N	{}	\N
272	deviceOnline	2019-08-14 00:12:44.914	1	\N	\N	{}	\N
273	deviceUnknown	2019-08-14 00:24:54.8	1	\N	\N	{}	\N
274	deviceOffline	2019-08-14 00:29:10.568	1	\N	\N	{}	\N
275	deviceOnline	2019-08-14 01:12:45.097	1	\N	\N	{}	\N
276	deviceUnknown	2019-08-14 01:28:07.301	1	\N	\N	{}	\N
277	deviceOffline	2019-08-14 01:35:48.265	1	\N	\N	{}	\N
278	deviceOnline	2019-08-14 02:12:44.314	1	\N	\N	{}	\N
279	deviceOffline	2019-08-14 02:23:08.133	1	\N	\N	{}	\N
280	deviceOnline	2019-08-14 03:12:45.632	1	\N	\N	{}	\N
281	deviceOffline	2019-08-14 03:23:10.63	1	\N	\N	{}	\N
282	deviceOnline	2019-08-14 04:12:47.078	1	\N	\N	{}	\N
283	deviceUnknown	2019-08-14 04:25:01.6	1	\N	\N	{}	\N
284	deviceOffline	2019-08-14 04:29:28.488	1	\N	\N	{}	\N
285	deviceOnline	2019-08-14 05:12:47.693	1	\N	\N	{}	\N
286	deviceUnknown	2019-08-14 05:25:01.7	1	\N	\N	{}	\N
287	deviceOffline	2019-08-14 05:29:14.535	1	\N	\N	{}	\N
288	deviceOnline	2019-08-14 06:12:49.007	1	\N	\N	{}	\N
289	deviceOffline	2019-08-14 06:23:28.102	1	\N	\N	{}	\N
290	deviceOnline	2019-08-14 07:12:51.073	1	\N	\N	{}	\N
291	deviceOffline	2019-08-14 07:21:46.143	1	\N	\N	{}	\N
292	deviceOnline	2019-08-14 07:25:30.926	1	\N	\N	{}	\N
293	deviceOffline	2019-08-14 07:46:31.508	1	\N	\N	{}	\N
294	deviceOnline	2019-08-14 08:05:15.403	1	\N	\N	{}	\N
295	deviceMoving	2019-08-14 08:05:15.414	1	3842	\N	{}	\N
296	deviceOffline	2019-08-14 08:14:53.887	1	\N	\N	{}	\N
297	deviceOnline	2019-08-14 09:12:30.35	1	\N	\N	{}	\N
298	deviceOffline	2019-08-14 09:21:13.055	1	\N	\N	{}	\N
299	deviceOnline	2019-08-14 10:13:34.187	1	\N	\N	{}	\N
300	deviceStopped	2019-08-14 10:13:34.203	1	3850	\N	{}	\N
301	deviceUnknown	2019-08-14 10:32:15.5	1	\N	\N	{}	\N
303	deviceOnline	2019-08-14 11:12:31.286	1	\N	\N	{}	\N
304	deviceOffline	2019-08-14 11:21:10.815	1	\N	\N	{}	\N
305	deviceOnline	2019-08-14 12:12:33.193	1	\N	\N	{}	\N
306	deviceOffline	2019-08-14 12:21:08.652	1	\N	\N	{}	\N
307	deviceOnline	2019-08-14 13:17:01.02	1	\N	\N	{}	\N
308	deviceUnknown	2019-08-14 13:29:19.401	1	\N	\N	{}	\N
309	deviceOffline	2019-08-14 13:32:17.217	1	\N	\N	{}	\N
310	deviceOnline	2019-08-14 14:12:35.69	1	\N	\N	{}	\N
311	deviceOffline	2019-08-14 14:21:25.514	1	\N	\N	{}	\N
312	deviceOnline	2019-08-14 15:17:39.363	1	\N	\N	{}	\N
313	deviceOffline	2019-08-14 15:21:53.499	1	\N	\N	{}	\N
314	deviceOnline	2019-08-14 16:09:01.394	1	\N	\N	{}	\N
315	deviceOffline	2019-08-14 16:45:26.944	1	\N	\N	{}	\N
316	deviceOnline	2019-08-14 16:49:25.493	1	\N	\N	{}	\N
317	deviceOffline	2019-08-14 16:57:08.36	1	\N	\N	{}	\N
318	deviceOnline	2019-08-14 17:50:58.34	1	\N	\N	{}	\N
319	deviceOffline	2019-08-14 18:00:10.879	1	\N	\N	{}	\N
320	deviceOnline	2019-08-14 18:51:16.689	1	\N	\N	{}	\N
321	deviceOffline	2019-08-14 19:00:25.578	1	\N	\N	{}	\N
322	deviceOnline	2019-08-14 19:51:26.168	1	\N	\N	{}	\N
323	deviceUnknown	2019-08-14 20:09:04.801	1	\N	\N	{}	\N
324	deviceOffline	2019-08-14 20:14:29.415	1	\N	\N	{}	\N
325	deviceOnline	2019-08-14 20:54:44.998	1	\N	\N	{}	\N
326	deviceOffline	2019-08-14 21:01:06.048	1	\N	\N	{}	\N
327	deviceOnline	2019-08-14 21:51:02.131	1	\N	\N	{}	\N
328	deviceUnknown	2019-08-14 22:04:05.8	1	\N	\N	{}	\N
329	deviceOffline	2019-08-14 22:06:53.48	1	\N	\N	{}	\N
330	deviceOnline	2019-08-14 22:51:02.933	1	\N	\N	{}	\N
331	deviceOffline	2019-08-14 22:59:42.887	1	\N	\N	{}	\N
